ID,SrcIP,DstIP,SrcPort,DstPort,IPVersion,Protocol,PS,IPI,FlowSizeBytes,FlowSizePackets,FS,FS(PKT),NumFrames,IFI
601,2800:3f0:4001:80f::2003,2801:b0:b0:116:f1a2:45bb:19b:adb8,443,64477,IPv6,UDP,475.90909090909093,0.0220909,5235,11,523.5,1.1,10,0.02454544444444444444444444444
602,200.18.102.39,200.18.102.102,52118,5000,IP,UDP,1315.5076228119706,0.0003362236674934962792667432997,65233392,49588,4342.523765144455,3.3010251630941285,15022,0.001109934291991212302776113441
603,200.18.102.39,200.18.102.102,57340,5000,IP,UDP,1315.9298560788034,0.0003365232943076301978199434800,65192481,49541,4342.980547598428,3.3003131037239357,15011,0.001110683810792804796802131912
604,2801:b0:b0:116:f1a2:45bb:19b:adb8,2800:3f0:4001:834::200a,54360,443,IPv6,UDP,234.5,0.9941454615384615384615384615,3283,14,252.53846153846155,1.0769230769230769,13,1.076990916666666666666666667
605,2800:3f0:4001:834::200a,2801:b0:b0:116:f1a2:45bb:19b:adb8,443,54360,IPv6,UDP,330.8666666666667,0.9213294285714285714285714286,4963,15,354.5,1.0714285714285714,14,0.9922009230769230769230769231
606,200.18.102.102,239.255.255.250,63191,1900,IP,UDP,218.0,1.004725,872,4,872.0,4.0,1,0
607,200.18.102.102,239.255.255.250,63194,1900,IP,UDP,216.0,1.010742,864,4,864.0,4.0,1,0
608,200.18.102.39,200.18.102.102,55976,5000,IP,UDP,1316.9560715217435,0.0003346001003411599438089504315,65625238,49831,4370.645221445221,3.3187479187479187,15015,0.001110505061942187291860929799
609,2801:b0:b0:116:f1a2:45bb:19b:adb8,2600:1901:0:47fc::,50833,443,IPv6,UDP,1015.6111111111111,0.034338,18281,18,2285.125,2.25,8,0.08339228571428571428571428571
610,2600:1901:0:47fc::,2801:b0:b0:116:f1a2:45bb:19b:adb8,443,50833,IPv6,UDP,306.7142857142857,0.04517869230769230769230769231,4294,14,477.1111111111111,1.5555555555555556,9,0.073415375
611,2801:b0:b0:116:f1a2:45bb:19b:adb8,2620:101:9000:143:173:243:143:6,59383,443,IPv6,TCP,75.86487907465825,0.009480974750131509731720147291,144295,1902,18036.875,237.75,8,0.956093
