ID,SrcIP,DstIP,SrcPort,DstPort,IPVersion,Protocol,PS,IPI,FlowSizeBytes,FlowSizePackets,FS,FS(PKT),NumFrames,IFI
140,2801:b0:b0:116:d418:7717:eb06:1d43,2800:3f0:4001:808::200a,65320,443,IPv6,UDP,273.0,0.031040183,2730,10,273.0,1.0,10,0.031040183
141,2800:3f0:4001:808::200a,2801:b0:b0:116:d418:7717:eb06:1d43,443,65320,IPv6,UDP,424.72727272727275,0.0279623087,4672,11,467.2,1.1,10,0.03106923188888888888888888889
142,200.18.102.18,239.255.255.250,57376,1900,IP,UDP,217.0,1.006444285333333333333333333,868,4,868.0,4.0,1,0
143,200.18.102.17,239.255.255.250,60743,1900,IP,UDP,217.0,1.002462504333333333333333333,868,4,868.0,4.0,1,0
144,200.18.102.4,52.182.143.208,53899,443,IP,TCP,1303.6526315789474,0.02655783787234042553191489362,123847,95,10320.583333333334,7.916666666666667,12,0.1077836550909090909090909091
145,52.182.143.208,200.18.102.4,443,53899,IP,TCP,181.6315789473684,0.04179299942857142857142857143,10353,57,796.3846153846154,4.384615384615385,13,0.1950339973333333333333333333
146,200.18.102.17,239.255.255.250,60744,1900,IP,UDP,218.0,1.004668060333333333333333333,872,4,872.0,4.0,1,0
147,200.18.102.6,239.255.255.250,61958,1900,IP,UDP,217.0,1.010101106,868,4,868.0,4.0,1,0
148,200.18.102.33,239.255.255.250,57136,1900,IP,UDP,212.0,1.005268779333333333333333333,848,4,848.0,4.0,1,0
149,200.18.102.4,20.115.21.104,53900,443,IP,TCP,285.4166666666667,0.6136021012727272727272727273,3425,12,489.2857142857143,1.7142857142857142,7,0.07532800216666666666666666667
150,20.115.21.104,200.18.102.4,443,53900,IP,TCP,595.8181818181819,0.6618912273,6554,11,819.25,1.375,8,0.9455588961428571428571428571
151,2801:b0:b0:116:32c0:64b8:eb19:4da3,ff02::fb,5353,5353,IPv6,UDP,158.0,0,158,1,158.0,1.0,1,0
152,200.18.102.28,239.255.255.250,51565,1900,IP,UDP,218.0,1.005482805,872,4,872.0,4.0,1,0
153,200.18.102.4,200.133.233.83,60844,53,IP,UDP,93.0,0,93,1,93.0,1.0,1,0
154,200.18.102.4,200.133.233.83,50840,53,IP,UDP,93.0,0,93,1,93.0,1.0,1,0
155,200.18.102.4,200.133.233.83,50865,53,IP,UDP,93.0,0,93,1,93.0,1.0,1,0
156,200.133.233.83,200.18.102.4,53,50840,IP,UDP,214.0,0,214,1,214.0,1.0,1,0
157,200.133.233.83,200.18.102.4,53,60844,IP,UDP,259.0,0,259,1,259.0,1.0,1,0
158,200.133.233.83,200.18.102.4,53,50865,IP,UDP,259.0,0,259,1,259.0,1.0,1,0
159,200.18.102.4,52.168.117.168,53901,443,IP,TCP,1277.3917525773195,0.01511210546875,123907,97,7744.1875,6.0625,16,0.0602585286
160,52.168.117.168,200.18.102.4,443,53901,IP,TCP,183.875,0.02401138009090909090909090909,10297,56,858.0833333333334,4.666666666666667,12,0.1200569004545454545454545455
161,2801:b0:b0:116:f8f3:2c0:e848:d059,ff02::fb,5353,5353,IPv6,UDP,158.0,0,158,1,158.0,1.0,1,0
162,200.18.102.26,224.0.0.251,5353,5353,IP,UDP,76.0,0,76,1,76.0,1.0,1,0
163,200.18.102.2,224.0.0.251,5353,5353,IP,UDP,138.0,0,138,1,138.0,1.0,1,0
164,200.18.102.4,200.133.233.83,51589,53,IP,UDP,91.0,0,91,1,91.0,1.0,1,0
165,200.18.102.4,200.133.233.83,58402,53,IP,UDP,91.0,0,91,1,91.0,1.0,1,0
166,200.18.102.4,200.133.233.83,57882,53,IP,UDP,91.0,0,91,1,91.0,1.0,1,0
167,200.133.233.83,200.18.102.4,53,51589,IP,UDP,119.0,0,119,1,119.0,1.0,1,0
168,200.133.233.83,200.18.102.4,53,58402,IP,UDP,107.0,0,107,1,107.0,1.0,1,0
169,200.133.233.83,200.18.102.4,53,57882,IP,UDP,141.0,0,141,1,141.0,1.0,1,0
170,2801:b0:b0:116:d418:7717:eb06:1d43,2800:3f0:4001:808::200a,55323,443,IPv6,UDP,365.09090909090907,0.0270651249,4016,11,401.6,1.1,10,0.030072361
171,2800:3f0:4001:808::200a,2801:b0:b0:116:d418:7717:eb06:1d43,443,55323,IPv6,UDP,459.6,0.029965856,4596,10,574.5,1.25,8,0.03852752914285714285714285714
172,200.18.102.4,52.168.117.168,53902,443,IP,TCP,1281.625,0.01578005064210526315789473684,123036,96,7689.75,6.0,16,0.06521845673333333333333333333
173,52.168.117.168,200.18.102.4,443,53902,IP,TCP,186.23636363636365,0.02532850511111111111111111111,10243,55,787.9230769230769,4.230769230769231,13,0.113978273
174,200.18.102.28,239.255.255.250,58064,1900,IP,UDP,217.0,1.006124068666666666666666667,868,4,868.0,4.0,1,0
175,200.18.102.18,239.255.255.250,52982,1900,IP,UDP,212.0,1.013716325666666666666666667,848,4,848.0,4.0,1,0
